Actor,gender,actor_id
Juliet Howland,Unspecified,8041
Malcolm Sinclair,Male,8042
Madeleine Rakic-Platt,Unspecified,8043
Selina Giles,Unspecified,8044
Carsten Hayes,Unspecified,8045
Derek Hutchinson,Male,8046
Martin Savage,Male,8047
Grant Burgin,Male,8048
Greg Donaldson,Male,8049
Jason Griffiths,Unspecified,8050
Laura Greenwood,Unspecified,8051
Paul Antony-Barber,Unspecified,8052
Anna Farnworth,Unspecified,8053
Mary Stockley,Female,8054
Simon Newby,Unspecified,8055
David Merheb,Unspecified,8056
Dulcie Smart,Unspecified,8057
Ben Posener,Unspecified,8058
Ian T. Dickinson,Male,8059
Julie Brown,Unspecified,8060
Eamon Geoghegan,Unspecified,8061
Matthew Bates,Unspecified,8062
David Leitch,Male,8063
Matt Wilkinson,Unspecified,8064
Martin McGlade,Unspecified,8065
Michael Simkins,Male,8066
William Tapley,Male,8067
Tony Cook,Unspecified,8068
Lee Asquith-Coe,Male,8069
Christopher Fosh,Male,8070
Keith How,Male,8071
Andy Callaghan,Unspecified,8072
Forbes KB,Male,8073
Nicolas de Pruyssenaere,Male,8074
David Decio,Unspecified,8075
Rami Hilmi,Male,8076
Mathis Landwehr,Male,8077
Jason Oettle,Unspecified,8078
Wolfgang Stegemann,Unspecified,8079
Joan Allen,Female,8080
Gina Gershon,Female,8081
Dominique Swain,Female,8082
Nick Cassavetes,Male,8083
Harve Presnell,Male,8084
John Carroll Lynch,Male,8085
CCH Pounder,Female,8086
Robert Wisdom,Male,8087
Margaret Cho,Female,8088
James Denton,Male,8089
Matt Ross,Male,8090
Myles Jeffrey,Male,8091
David McCurley,Unspecified,8092
Danny Masterson,Male,8093
Lisa Boyle,Female,8094
Linda Hoffman,Female,8095
Juliette Lewis,Female,8096
Ernest Liu,Unspecified,8097
Cheech Marin,Male,8098
Danny Trejo,Male,8099
Tom Savini,Male,8100
Fred Williamson,Unspecified,8101
Kelly Preston,Female,8102
John Hawkes,Male,8103
Tito Larriva,Male,8104
Peter Atanasoff,Unspecified,8105
Johnny Vatos Hernandez,Unspecified,8106
Heidi McNeal,Unspecified,8107
Ernest M. Garcia,Unspecified,8108
Gregory Nicotero,Male,8109
Cristos,Unspecified,8110
Tia Texada,Female,8111
Janine Jordae,Unspecified,8112
Michael McKay,Unspecified,8113
Jake McKinnon,Unspecified,8114
Walter Phelan,Male,8115
Wayne Toth,Unspecified,8116
Deems Taylor,Male,8117
Walt Disney,Male,8118
Julietta Novis,Unspecified,8119
Leopold Stokowski,Male,8120
Graham Chapman,Male,8121
Terry Gilliam,Male,8122
Eric Idle,Male,8123
Terry Jones,Male,8124
Michael Palin,Male,8125
Connie Booth,Female,8126
Carol Cleveland,Female,8127
Neil Innes,Unspecified,8128
Bee Duffell,Female,8129
John Young,Unspecified,8130
Rita Davies,Female,8131
Avril Stewart,Unspecified,8132
Sally Kinghorn,Unspecified,8133
Mark Zycon,Unspecified,8134
Sandy Johnson,Unspecified,8135
Julian Doyle,Male,8136
Fiona Gordon,Unspecified,8137
Ellen Sandweiss,Female,8138
Richard DeManincor,Unspecified,8139
Betsy Baker,Female,8140
Theresa Tilly,Female,8141
Sam Raimi,Male,8142
Philip A. Gillis,Unspecified,8143
Dorothy Tapert,Unspecified,8144
Cheryl Guttridge,Unspecified,8145
Barbara Carey,Unspecified,8146
Sarah Berry,Unspecified,8147
Kassie DePaiva,Unspecified,8148
Denise Bixler,Unspecified,8149
Richard Domeier,Male,8150
John Peakes,Unspecified,8151
Lou Hancock,Female,8152
Freddie Stroma,Male,8153
Frank Dillane,Male,8154
Hero Fiennes-Tiffin,Unspecified,8155
Georgina Leonidas,Female,8156
Anna Shaffer,Female,8157
Scarlett Byrne,Female,8158
Jessie Cave,Female,8159
Louis Cordice,Unspecified,8160
Robert Knox,Unspecified,8161
Paul Ritter,Male,8162
Isabella Laughland,Unspecified,8163
Ralph Ineson,Male,8164
Suzanne Toase,Female,8165
Rod Hunt,Male,8166
Elarica Gallacher,Unspecified,8167
Heather Graham,Female,8168
Ian Richardson,Male,8169
Katrin Cartlidge,Female,8170
Terence Harvey,Male,8171
Susan Lynch,Female,8172
Paul Rhys,Male,8173
Lesley Sharp,Female,8174
Estelle Skornik,Unspecified,8175
Samantha Spiro,Female,8176
John Owens,Male,8177
Mark Dexter,Male,8178
Danny Midwinter,Male,8179
Peter Eyre,Male,8180
Rupert Farley,Unspecified,8181
Cliff Parisi,Male,8182
Lorraine Bracco,Unspecified,8183
Tony Darrow,Male,8184
Chuck Low,Unspecified,8185
Frank DiLeo,Male,8186
Henny Youngman,Male,8187
Gina Mastrogiacomo,Female,8188
Charles Scorsese,Male,8189
Margo Winkler,Female,8190
Welker White,Female,8191
Jerry Vale,Male,8192
Julie Garfield,Female,8193
Christopher Serrone,Male,8194
Elaine Kagan,Female,8195
Beau Starr,Male,8196
Michael Imperioli,Male,8197
Robbie Vinton,Unspecified,8198
Johnny Williams,Male,8199
Tony Conforti,Unspecified,8200
Frank Pellegrino,Male,8201
Tony Sirico,Male,8202
Steve Forleo,Unspecified,8203
Richard Dioguardi,Unspecified,8204
Katherine Wallach,Female,8205
Mark Evan Jacobs,Unspecified,8206
Angela Pietropinto,Male,8207
Marianne Leone Cooper,Female,8208
Marie Michaels,Female,8209
LoNardo,Unspecified,8210
Susan Varon,Unspecified,8211
Elizabeth Whitcraft,Unspecified,8212
Fran McGee,Unspecified,8213
Edward McDonald,Unspecified,8214
Edward Hayes,Unspecified,8215
Daniela Barbosa,Female,8216
Gina Mattia,Unspecified,8217
Joel Calendrillo,Unspecified,8218
Anthony Valentin,Unspecified,8219
Edward D. Murphy,Unspecified,8220
Michael Citriniti,Unspecified,8221
Peter Hock,Unspecified,8222
Erasmus C. Alfano,Unspecified,8223
John Di Benedetto,Unspecified,8224
Manny Alfaro,Unspecified,8225
Thomas Lowry,Unspecified,8226
Margaret Smith,Female,8227
Richard Mullally,Unspecified,8228
Frank Albanese,Unspecified,8229
Paul McIsaac,Male,8230
Bob Golub,Male,8231
Louis Eppolito,Unspecified,8232
Mikey Black,Unspecified,8233
Peter Cicale,Unspecified,8234
Vincent Pastore,Male,8235
Anthony Alessandro,Male,8236
Mike Contessa,Unspecified,8237
Paul Mougey,Unspecified,8238
Norman Barbera,Unspecified,8239
Anthony Polemeni,Unspecified,8240
James Quattrochi,Male,8241
Lawrence Sacco,Unspecified,8242
Dino Laudicina,Unspecified,8243
Thomas E. Camuti,Unspecified,8244
Andrew Scudiero,Unspecified,8245
Irving Welzer,Unspecified,8246
Jesse Kirtzman,Unspecified,8247
Russell Halley,Unspecified,8248
Spencer Bradley,Unspecified,8249
Bob Altman,Unspecified,8250
Joanna Bennett,Unspecified,8251
Gayle Lewis,Unspecified,8252
Gaetano Lisi,Unspecified,8253
Luke Walter,Unspecified,8254
Ed Deacy,Unspecified,8255
Larry Silvestri,Unspecified,8256
John 'Cha Cha' Ciarcia,Unspecified,8257
Vito Picone,Unspecified,8258
Janis Corsair,Unspecified,8259
Lisa Dapolito,Unspecified,8260
Frank Aquilino,Unspecified,8261
Michael Calandrino,Unspecified,8262
Vincent Gallo,Male,8263
Gaetano LoGiudice,Unspecified,8264
Garry Pastore,Unspecified,8265
Nicole Burdette,Female,8266
Stella Keitel,Unspecified,8267
Dominique DeVito,Unspecified,8268
Michaelangelo Graziano,Unspecified,8269
Paula Kcira,Unspecified,8270
Nadine Kay,Unspecified,8271
Tony Ellis,Unspecified,8272
Peter Onorati,Male,8273
Jamie De Roy,Unspecified,8274
Joel Blake,Unspecified,8275
H. Clay Dear,Unspecified,8276
Thomas Hewson,Unspecified,8277
Gene Canfield,Male,8278
Margaux Guerard,Unspecified,8279
Violet Gaynor,Unspecified,8280
Berlinda Tolbert,Female,8281
Nancy Cassaro,Unspecified,8282
Adam Wandt,Unspecified,8283
Joe Gioco,Unspecified,8284
Isiah Whitlock Jr.,Male,8285
Alyson Jones,Unspecified,8286
Ruby Gaynor,Unspecified,8287
Bo Dietl,Male,8288
Frank Cassini,Male,8289
Anthony Caso,Unspecified,8290
Lisa Bostnar,Female,8291
Clark Gable,Male,8292
Olivia de Havilland,Female,8293
Leslie Howard,Unspecified,8294
Barbara O'Neil,Female,8295
Evelyn Keyes,Female,8296
Ann Rutherford,Female,8297
George Reeves,Male,8298
Fred Crane,Unspecified,8299
Hattie McDaniel,Female,8300
Oscar Polk,Unspecified,8301
Butterfly McQueen,Female,8302
Marcella Martin,Unspecified,8303
Harry Davenport,Male,8304
Leona Roberts,Unspecified,8305
Cammie King,Unspecified,8306
Ward Bond,Male,8307
Jackie Moran,Male,8308
Mary Anderson,Female,8309
Ona Munson,Female,8310
Isabel Jewell,Female,8311
Eddie 'Rochester' Anderson,Unspecified,8312
Laura Hope Crews,Female,8313
Rand Brooks,Unspecified,8314
Olin Howland,Unspecified,8315
Alicia Rhett,Unspecified,8316
Carroll Nye,Unspecified,8317
Howard C. Hickman,Male,8318
Victor Jory,Male,8319
Irving Bacon,Male,8320
William Bakewell,Male,8321
Yakima Canutt,Male,8322
Eric Linden,Male,8323
Cliff Edwards,Male,8324
Louis Jean Heydt,Male,8325
Paul Hurst,Unspecified,8326
John Arledge,Unspecified,8327
Roscoe Ates,Unspecified,8328
James Bush,Unspecified,8329
Yola d'Avril,Unspecified,8330
Frank Coghlan Jr.,Unspecified,8331
Tom Seidel,Male,8332
E. Alyn Warren,Male,8333
David Newell,Male,8334
Harry Strang,Male,8335
Wallis Clark,Male,8336
Richard Farnsworth,Male,8337
Frank Faylen,Male,8338
Si Jenks,Unspecified,8339
Margaret Mann,Unspecified,8340
Charles Middleton,Male,8341
Marjorie Reynolds,Female,8342
Lee Phelps,Male,8343
Tom Tyler,Male,8344
Blue Washington,Unspecified,8345
Ernest Whitman,Male,8346
John Wray,Male,8347
Trevor Bardette,Male,8348
Eric Alden,Male,8349
Everett Brown,Male,8350
Gary Carlson,Unspecified,8351
Zack Williams,Male,8352
Lillian Kemble-Cooper,Unspecified,8353
John Albright,Unspecified,8354
Lennie Bluett,Unspecified,8355
Ralph Brooks,Male,8356
Daisy Bufford,Unspecified,8357
Ruth Byers,Unspecified,8358
F. Driver,Unspecified,8359
Naomi Pharr,Unspecified,8360
Martina Cortina,Unspecified,8361
Inez Hatchett,Unspecified,8362
Azarene Rogers,Unspecified,8363
Sarah Whitley,Unspecified,8364
Horace B. Carpenter,Unspecified,8365
Luke Cosgrave,Unspecified,8366
Louise Carter,Female,8367
Shirley Chambers,Unspecified,8368
Billy Cook,Unspecified,8369
Eddy Chandler,Male,8370
Robert Elliott,Male,8371
Kernan Cripps,Unspecified,8372
H. Nellman,Unspecified,8373
W. Kirby,Unspecified,8374
Patrick Curtis,Unspecified,8375
Ned Davenport,Unspecified,8376
Phyllis Douglas,Female,8377
Kelly Griffin,Unspecified,8378
Joan Drake,Unspecified,8379
Jean Heker,Unspecified,8380
Edythe Elliott,Unspecified,8381
George Hackathorne,Male,8382
Ricky Holt,Unspecified,8383
Shep Houghton,Unspecified,8384
Tommy Kelly,Male,8385
Emmett King,Unspecified,8386
Timothy J. Lonergan,Unspecified,8387
William McClain,Unspecified,8388
Adrian Morris,Unspecified,8389
Lee Murray,Unspecified,8390
Jerry James,Unspecified,8391
Terry Shero,Unspecified,8392
William Stack,Unspecified,8393
William Stelling,Unspecified,8394
Dirk Wayne Summers,Unspecified,8395
Phillip Trent,Unspecified,8396
Julia Ann Tuck,Unspecified,8397
Dale Van Sickel,Unspecified,8398
Rita Waterhouse,Unspecified,8399
John Joseph Waterman Jr.,Unspecified,8400
Evelyn Harding,Unspecified,8401
Jolane Reynolds,Unspecified,8402
Suzanne Ridgeway,Female,8403
Ann Bupp,Unspecified,8404
Emerson Treacy,Male,8405
Lester Dorr,Male,8406
Louisa Robert,Unspecified,8407
Richard Clucas,Unspecified,8408
Susan Falligant,Unspecified,8409
Spencer Quinn,Unspecified,8410
Macaulay Culkin,Male,8411
Daniel Stern,Male,8412
John Heard,Male,8413
Catherine O'Hara,Unspecified,8414
Roberts Blossom,Male,8415
Devin Ratray,Male,8416
Michael C. Maronna,Male,8417
Hillary Wolf,Unspecified,8418
Angela Goethals,Female,8419
Terrie Snell,Female,8420
Jedidiah Cohen,Unspecified,8421
Senta Moses,Female,8422
Daiana Campeanu,Unspecified,8423
Kieran Culkin,Unspecified,8424
Anna Slotky,Unspecified,8425
Kristin Minter,Female,8426
Ralph Foody,Male,8427
Larry Hankin,Male,8428
Hope Davis,Female,8429
Billie Bird,Female,8430
Bill Erwin,Male,8431
Jeffrey Wiseman,Unspecified,8432
Virginia Smith,Unspecified,8433
Ray Toler,Unspecified,8434
Clarke Devereux,Unspecified,8435
Dan Charles Zukoski,Unspecified,8436
Matt Doherty,Male,8437
Tim Curry,Male,8438
Eddie Bracken,Male,8439
Rob Schneider,Male,8440
Abdoulaye N'Gom,Unspecified,8441
Donald Trump,Male,8442
Brenda Fricker,Female,8443
Greg Kinnear,Male,8444
Paul Dano,Male,8445
Abigail Breslin,Female,8446
Bryan Cranston,Male,8447
Wallace Langham,Male,8448
Marc Turtletaub,Male,8449
Jill Talley,Female,8450
Brenda Canela,Female,8451
Chuck Loring,Unspecified,8452
Justin Shilton,Male,8453
Gordon Thomson,Male,8454
Steven Christopher Parker,Male,8455
Paula Newsome,Female,8456
Lauren Shiohama,Female,8457
Mary Lynn Rajskub,Female,8458
Jerry Giles,Male,8459
Geoff Meed,Male,8460
Joan Scheckel,Female,8461
Mel Rodriguez,Male,8462
Gore Vidal,Male,8463
Jayne Brook,Female,8464
Loren Dean,Male,8465
Candice Bergen,Female,8466
Edward Fox,Male,8467
John Gielgud,Male,8468
Trevor Howard,Male,8469
Rohini Hattangadi,Female,8470
John Mills,Male,8471
Ian Charleson,Male,8472
Om Puri,Male,8473
Saeed Jaffrey,Male,8474
Alyque Padamsee,Unspecified,8475
Geraldine James,Female,8476
Daniel Day-Lewis,Male,8477
Athol Fugard,Male,8478
Dalip Tahil,Male,8479
Gu00fcnther Maria Halmer,Male,8480
Shreeram Lagoo,Unspecified,8481
Terrence Hardiman,Male,8482
Michael Bryant,Male,8483
John Clements,Male,8484
Nigel Hawthorne,Unspecified,8485
Bernard Hepton,Male,8486
Michael Hordern,Male,8487
Harsh Nayyar,Male,8488
Vijay Kashyap,Unspecified,8489
Supriya Pathak,Female,8490
Neena Gupta,Female,8491
Peter Harlowe,Unspecified,8492
Anang Desai,Unspecified,8493
Winston Ntshona,Male,8494
Marius Weyers,Male,8495
Richard Mayes,Unspecified,8496
Alok Nath,Male,8497
Norman Chancer,Male,8498
Charu Bala Chokshi,Unspecified,8499
Ray Burdis,Unspecified,8500
Daniel Peacock,Male,8501
Avis Bunnage,Female,8502
Mohan Agashe,Male,8503
John Savident,Male,8504
Michael Godley,Unspecified,8505
Christopher Good,Unspecified,8506
David Markham,Unspecified,8507
Jalal Agha,Unspecified,8508
K.K. Raina,Male,8509
Dominic Guard,Male,8510
Nana Palsikar,Male,8511
Graham Seed,Unspecified,8512
Keith Drinkel,Unspecified,8513
Sanjeev Puri,Unspecified,8514
Habib Tanvir,Unspecified,8515
Barry John,Unspecified,8516
Brian Oulton,Male,8517
James Snell,Unspecified,8518
Richard Leech,Male,8519
Pankaj Kapur,Male,8520
David Sibley,Male,8521
Stanley Lebor,Male,8522
Jon Croft,Unspecified,8523
Jack McKenzie,Male,8524
Vinay Apte,Unspecified,8525
Suhas Palshikar,Unspecified,8526
Shekhar Chatterjee,Unspecified,8527
Amarjeet,Unspecified,8528
Sunil Shende,Unspecified,8529
Sudhir Dalvi,Unspecified,8530
Tom Alter,Unspecified,8531
Ernest Clark ,Unspecified,8532
John Quentin,Unspecified,8533
Geoffrey Chater,Male,8534
Kate Hudson,Female,8535
Frances McDormand,Female,8536
Jason Lee,Male,8537
Patrick Fugit,Male,8538
Zooey Deschanel,Female,8539
Michael Angarano,Male,8540
Jimmy Fallon,Male,8541
Rainn Wilson,Male,8542
John Fedevich,Male,8543
Mark Kozelek,Unspecified,8544
Liz Stauber,Unspecified,8545
Bijou Phillips,Female,8546
Pauley Perrette,Female,8547
Peter Frampton,Unspecified,8548
Mark Pellington,Male,8549
Gary Kohn,Unspecified,8550
Ray Porter,Unspecified,8551
Alice Marie Crowe,Unspecified,8552
Erin Foley,Unspecified,8553
Mitch Hedberg,Male,8554
Jesse Caron,Male,8555
Zack Ward,Male,8556
Devin Corey,Male,8557
Pete Droge,Male,8558
Elaine Summers,Female,8559
Tom Riis Farrell,Male,8560
John Patrick Amedori,Male,8561
Julia Decker,Female,8562
Brian Vaughan,Male,8563
Anthony Martelli,Male,8564
Susan Yeagley,Unspecified,8565
Holly Maples,Female,8566
Michelle Moretti,Female,8567
Eric Stonestreet,Male,8568
Angelina Jolie,Female,8569
Adam Brody,Male,8570
Kerry Washington,Female,8571
Chris Weitz,Unspecified,8572
Rachael Huntley,Female,8573
Michelle Monaghan,Female,8574
Stephanie March,Female,8575
Jennifer Morrison,Female,8576
Theresa Barrera,Unspecified,8577
Perrey Reeves,Female,8578
Melanie Tolbert,Unspecified,8579
Sam Sabbah,Male,8580
Polly Holliday,Female,8581
Matthew Lawrence,Male,8582
Mara Wilson,Female,8583
Anne Haney,Female,8584
Scott Capurro,Male,8585
Sydney Walker,Male,8586
Martin Mull,Male,8587
Terence McGovern,Unspecified,8588
Karen Kahn,Unspecified,8589
Eva Gholson,Unspecified,8590
James Cunningham,Male,8591
Ralph Peduto,Unspecified,8592
Juliette Marshall,Unspecified,8593
Drew Letchworth,Unspecified,8594
Jessica Myerson,Unspecified,8595
Sharon Lockwood,Unspecified,8596
Jim Cullen,Unspecified,8597
Adrienne Barbeau,Female,8598
Jamie Lee Curtis,Female,8599
John Houseman,Unspecified,8600
Tom Atkins,Male,8601
James Canning,Unspecified,8602
Charles Cyphers,Male,8603
Nancy Kyes,Female,8604
Ty Mitchell,Unspecified,8605
Hal Holbrook,Male,8606
John F. Goff,Male,8607
Regina Waldon,Unspecified,8608
Darrow Igus,Unspecified,8609
Tom Berenger,Male,8610
Forest Whitaker,Male,8611
John C. McGinley,Male,8612
Francesco Quinn,Male,8613
Richard Edson,Male,8614
Mark Moses,Male,8615
Chris Pedersen,Unspecified,8616
Oliver Stone,Male,8617
Corkey Ford,Unspecified,8618
Corey Glover,Male,8619
Bob Orwig,Unspecified,8620
David Neidorf,Male,8621
Tony Todd,Male,8622
Kevin Eshelman,Unspecified,8623
James Terry McIlvain,Male,8624
Ivan Kane,Unspecified,8625
Paul Sanchez,Unspecified,8626
Warren McLean,Male,8627
H. Gordon Boos,Male,8628
Brad Cassini,Unspecified,8629
Robert 'Rock' Galotti,Unspecified,8630
Eric Hahn,Unspecified,8631
Reggie Johnson,Male,8632
Lee Remick,Female,8633
Harvey Stephens,Unspecified,8634
Patrick Troughton,Male,8635
Robert Rietty,Male,8636
Tommy Duggan,Unspecified,8637
John Stride,Unspecified,8638
Holly Palance,Female,8639
Anthony Nicholls,Male,8640
Roy Boyd,Male,8641
Sheila Raynor,Female,8642
Patrick McAlinney,Male,8643
Dawn Perllman,Unspecified,8644
Nancy Mannigham,Unspecified,8645
Miki Iveria,Unspecified,8646
Betty McDowall,Unspecified,8647
Nicholas Campbell,Male,8648
Ronald Leigh-Hunt,Male,8649
Guglielmo Spoletini,Male,8650
Freda Dowie,Female,8651
Ya'ackov Banai,Unspecified,8652
Harvey Bernhard,Male,8653
Robin Bartlett,Female,8654
Joanna Merlin,Female,8655
Sarah Dampf,Female,8656
Rhonda Dotson,Unspecified,8657
Nigel Gibbs,Male,8658
John Putch,Male,8659
Lauri Johnson,Female,8660
Christian Aubert,Male,8661
Jay Patterson,Male,8662
Shishir Kurup,Male,8663
Brian Markinson,Male,8664
Sarah Michelle Gellar,Female,8665
Ryan Phillippe,Male,8666
Selma Blair,Female,8667
Joshua Jackson,Male,8668
Eric Mabius,Male,8669
Sean Patrick Thomas,Male,8670
Christine Baranski,Female,8671
Alaina Reed Hall,Female,8672
Deborah Offner,Female,8673
Swoosie Kurtz,Female,8674
Herta Ware,Female,8675
Hiep Thi Le,Female,8676
Charlie O'Connell,Male,8677
Fred Norris,Male,8678
Ginger Williams,Unspecified,8679
Drew Snyder,Male,8680
Tung Thanh Tran,Unspecified,8681
Chintara Sukapatana,Unspecified,8682
J. T. Walsh,Unspecified,8683
Noble Willingham,Male,8684
Juney Smith,Male,8685
Richard Portnow,Male,8686
Cu Ba Nguyen,Unspecified,8687
Floyd Vivino,Unspecified,8688
Sue Lyon,Female,8689
Shelley Winters,Female,8690
Peter Sellers,Male,8691
John Harrison,Male,8692
Diana Decker,Female,8693
Jerry Stovin,Unspecified,8694
Gary Cockrell,Male,8695
Bill Greene,Male,8696
Shirley Douglas,Female,8697
Mia Farrow,Unspecified,8698
John Cassavetes,Male,8699
Ruth Gordon,Female,8700
Sidney Blackmer,Male,8701
Maurice Evans,Male,8702
Victoria Vetri,Female,8703
Patsy Kelly,Female,8704
Elisha Cook Jr.,Male,8705
Emmaline Henry,Female,8706
Marianne Gordon,Unspecified,8707
Hanna Landy,Female,8708
D'Urville Martin,Male,8709
Hope Summers,Female,8710
Wende Wagner,Female,8711
William Castle,Male,8712
Gwyneth Paltrow,Female,8713
Julie Araskog,Unspecified,8714
Reg E. Cathey,Male,8715
Peter Crombie,Unspecified,8716
Hawthorne James,Male,8717
Daniel Zacapa,Male,8718
Harris Savides,Male,8719
Andrew Kevin Walker,Male,8720
Pamala Tyson,Unspecified,8721
Emily Wagner,Female,8722
Shannon Wilcox,Female,8723
William Davidson,Male,8724
Bob Collins,Unspecified,8725
Dominique Jennings,Female,8726
Allan Kolman,Male,8727
Mario Di Donato,Male,8728
Harrison White,Unspecified,8729
Michael Reid MacKay,Unspecified,8730
Lennie Loftin,Male,8731
Martin Serene,Unspecified,8732
David Correia,Male,8733
Paul Eckstein,Unspecified,8734
Rachel Flanagan,Female,8735
