actor_id,character_name,cast_order,movie_id
287,Michelle Burroughs,8,9571
287,Violet Song Jat Shariff,0,9920
287,Jeanne du2019Arc,0,10047
288,Ruby Rhod,4,18
288,Beaumont Livingston,7,184
288,Det. James Carter,0,5174
288,Det. James Carter,0,5175
288,Smokey,1,10634
289,Billy,5,18
290,General Munro,6,18
290,Leon Kowalski,7,78
290,Requin,4,9618
291,President Lindberg,7,18
291,Orvis,19,96
291,Tattooed Prisoner,77,155
291,Winston,9,184
291,Prisoner #2,16,818
291,Debo,9,10471
291,Deebo,3,10634
292,Finger (voice),8,18
292,Private Adrian Caparzo,2,857
292,Richard B. Riddick,0,2787
292,Riddick,0,2789
292,Xander Cage,0,7451
292,Taylor Reese,3,7501
292,Sean Vetter,0,8409
292,Toorop,0,9381
292,Dominic Toretto (uncredited),13,9615
292,Dominic Toretto,1,9799
292,Jackie DiNorscio,0,9950
292,Shane Wolf,0,10022
292,The Iron Giant (voice),2,10386
293,Fog,9,18
293,Tucker/Norman Phipps,3,544
294,David,10,18
295,Right Arm,11,18
296,General Staedert,12,18
296,The Well-Manicured Man,4,846
296,Dean Adams,6,9877
297,Professor Pacoli,13,18
297,Karl Harris,8,2666
298,Mugger,14,18
298,Nino Quincampoix,1,194
298,Robert,3,612
299,Mactilburgh,15,18
299,Nic,15,268
299,Additional Voice,14,533
299,Ezekiel,17,1865
299,Murphy,15,8077
300,Mr. Kim,16,18
300,Benny Chan,7,944
300,Chinese Man,29,1813
300,Chon Wang's Father,12,6038
300,Benny Wong,3,9455
301,Major Iceborg,17,18
301,Rosika Miklos,16,708
302,General Tudor,18,18
302,Sergeant A. Apone,9,679
302,Master Sergeant 3,18,714
303,Diva Plavalaguna,19,18
304,Flying Cop,20,18
304,Mr. Davidson,12,1613
304,Rebel Pilot (uncredited),60,1891
304,Minister,7,6687
304,Sheriff Detweiller,7,9664
305,VIP Stewardess,21,18
305,New Orleans Whore,9,628
305,Ms. Black,5,1576
306,Stewardess,22,18
306,Beach Woman #1,29,4133
307,Cop,23,18
307,Amnesty International Worker Tom,28,245
308,Hefty Man,24,18
308,Doctor,11,590
309,Munro's Captain,25,18
309,Thai Jail Guard,42,9801
310,Ground Crew,26,18
311,Neighbour,27,18
311,Governor of York,30,197
311,John Dawlish,52,675
311,Father Lecter,10,1248
311,Snake the Lookout,23,1408
311,Night Clerk Ray,11,8999
312,Left Arm,29,18
313,President's Aide,30,18
314,Scientist's Aide,31,18
314,Stephen Lamport,8,1165
314,Frees,13,1934
315,Head Scientist,32,18
316,Head of Military,33,18
317,Omar,34,18
318,Aziz,35,18
319,Mondoshawan / Mangalore Aknot / Airport Guard,36,18
320,Mondoshawan,37,18
321,Mondoshawan,38,18
321,Carpenter John Hutchinson,58,597
322,Mondoshawan,39,18
323,Mondoshawan / Ground Crew,40,18
324,Mactilburgh's Assistant,41,18
324,Bureaucrat,14,85
324,General (uncredited),31,794
325,Staedert's Captain,42,18
326,Mactilburgh's Technician,43,18
326,Mohan,20,85
326,Taiwanese Tycoon (as Anthony Chin),23,707
327,Chief NY Cop,44,18
327,Lawyer,17,268
327,Grimal,9,1427
328,NY Cop,45,18
329,Flying Cop,46,18
329,Eddie Stax,6,6278
329,Ian - Caver,11,9042
330,Flying Cop,47,18
331,Flying Cop / Military Technician,48,18
331,Prisoner,91,155
332,Flying Cop,49,18
333,Flying Cop,50,18
334,Flying Cop,51,18
334,Venice Conning Tower Crewman,29,8698
335,Flying Cop,52,18
336,Stewardess,53,18
337,Stewardess,54,18
338,Check-in Attendant,55,18
339,Warship Captain,56,18
339,Gotham Dock Employee,50,272
340,Diva's Manager,57,18
341,Cop,58,18
342,Ruby Rhod Assistant,59,18
343,Ruby Rhod Assistant,60,18
344,Ruby Rhod Assistant,61,18
345,Diva's Assistant,62,18
345,Adi Gallia,44,1893
346,Human Aknot,63,18
347,Mangalore Akanit,64,18
348,Mangalore Kino,65,18
348,Daultay Dofine / Plo Koon / Bib Fortuna,29,1893
348,Gilramos Libkath,27,1894
349,Airport Cop,66,18
349,Jimmy Legs,21,58
349,Dawg's Pirate,30,1408
349,Soldier,33,8367
350,Tawdry Girl,67,18
350,Hansel's Posse,48,9398
351,Shuttle Pilot,68,18
352,Shuttle Co-Pilot,69,18
353,Shuttle Mechanic,70,18
354,Baby Ray,71,18
355,Emperor Kodar Japhet,72,18
355,Mean Mongolian,19,85
356,Princess Achen,73,18
357,Roy von Bacon,74,18
358,Fhloston Hostess,75,18
359,Fhloston Hostess,76,18
360,Police Chief,77,18
360,Barry the Baptist,8,100
361,Fhloston Commander,78,18
362,Fhloston Captain,79,18
362,Noah Freeman,14,2157
362,Ivan,3,4553
362,Circus Man,10,7443
363,Hotel Manager,80,18
363,Capt. Grabner,27,5902
364,Zorg's Secretary,81,18
365,Scientist,82,18
366,Scientist,83,18
367,Scientist,84,18
368,Military Technician,85,18
369,Military Technician,86,18
370,Military Technician,87,18
371,Lab Guard,88,18
372,Lab Guard,89,18
373,Staedert's Technician,90,18
374,Staedert's Technician,91,18
375,Staedert's Technician,92,18
376,Robot Barman,93,18
377,Warship Technician,94,18
378,TV Stewardess,95,18
379,Power Operator,96,18
380,Power Operator,97,18
381,Zorg's Man,98,18
382,Zorg's Man,99,18
383,Zorg's Man,100,18
384,Zorg's Man,101,18
385,Zorg's Man,102,18
386,Burger Assistant,103,18
387,Burger Assistant,104,18
388,Burger Assistant,105,18
389,Glamorous Alien Diva at Event,106,18
389,Model,68,9067
390,Mondoshawan #3,107,18
391,Japanese Hostess,108,18
392,Glamorous Japanese Girl,109,18
393,Stewardess,110,18
394,VIP Lounge Worker,111,18
395,Bodyguard,112,18
395,Agent Loomis,6,10861
396,Mangalor alien,113,18
397,Afro Scott,114,18
398,Priest,115,18
398,Dr. Ehrlich,31,423
398,(uncredited),21,947
399,Maria,0,19
400,Johann 'Joh' Fredersen,1,19
401,Freder Fredersen,2,19
402,"C.A. Rotwang, the inventor",3,19
403,Der Schmale,4,19
404,Josaphat - Joseph,5,19
405,No. 11811 - Georgy,6,19
406,Grot,7,19
407,Jan,8,19
408,Arbeiterfrau,9,19
409,Frau im Wagen,10,19
410,Marinus,11,19
411,Kreativer Mensch,12,19
412,Zeremonienmeister,13,19
413,Working Woman (uncredited),14,19
414,Working Man (uncredited),15,19
415,Son in Eternal Gardens (uncredited),16,19
416,Woman of Eternal Gardens (uncredited),17,19
417,Working Man Who Causes Explosion of M-Machine (uncredited),18,19
418,Working Man (uncredited),19,19
419,Working Woman (uncredited),20,19
420,Captain Jack Sparrow,0,22
420,Captain Jack Sparrow,0,58
420,Willy Wonka,0,118
420,Edward Scissorhands,0,162
420,Captain Jack Sparrow,0,285
420,Glen Lantz,5,377
420,Roux,2,392
420,Ed Wood,0,522
420,Dean Corso,0,622
420,Inspector Frederick Abberline,0,768
420,Private Gator Lerner,6,792
420,Sir James Matthew Barrie,0,866
420,Sands,2,1428
420,Mort Rainey,0,1586
420,Gilbert Grape,0,1587
420,Captain Jack Sparrow,0,1865
420,Raoul Duke,0,1878
420,Don Juan deMarco,0,1909
420,Commander Spencer Armacost,0,2900
420,Victor Van Dort (voice),0,3933
420,George Jung,0,4133
420,Imaginarium Tony 1,2,8054
420,Donnie Brasco / Joseph D. 'Joe' Pistone,0,9366
421,Will Turner,2,22
421,Will Turner,1,58
421,Legolas,3,120
421,Legolas,4,121
421,Legolas,4,122
421,Will Turner,1,285
421,Paris,1,652
421,Todd Blackburn,19,855
421,Balian de Ibelin,0,1495
421,Drew Baylor,0,9621
422,Elizabeth Swann,3,22
422,Elizabeth Swann,2,58
422,Elizabeth Swann,2,285
422,Juliette 'Jules' Paxton,1,455
422,Juliet,0,508
422,Sabu00e9,16,1893
422,Cecilia Tallis,0,4347
422,Elizabeth Bennet,0,4348
422,Jackie Price,1,9667
422,Domino Harvey,0,9923
423,Commodore James Norrington,4,22
423,James Norrington,5,58
423,Admiral James Norrington,7,285
423,Peter Smith-Kingsley,5,1213
423,Edward Fletcher-Wooten,3,6961
424,Governor Weatherby Swann,5,22
424,Governor Weatherby Swann,7,58
424,Governor Weatherby Swann,11,285
424,Elliot Carver,1,714
424,Delatombe,5,4442
424,CC Frazier,5,4942
424,Seamus O'Rourke,5,8195
424,Juan Peru00f3n,2,8818
424,Paul Dellenbach,3,9389
424,James Lingk,6,9504
424,Marty Bronson,10,10202
424,Cardinal Daniel Houseman,2,10307
424,Riviu00e8re,5,10436
425,Joshamee Gibbs,6,22
425,Joshamee Gibbs,6,58
425,Joshamee Gibbs,8,285
425,Mike Tinsley,4,512
425,HMS Ranger Crewman,20,691
425,Haas,5,1844
425,Joshamee Gibbs,3,1865
425,Carl-Friedrich Goerdeler,10,2253
425,Policeman,23,6116
425,Prime Minister,9,9486
425,Paul,9,10215
426,Anamaria,7,22
426,Torres,7,594
426,Angie Jones,9,7461
426,Eva Rodru00edguez,1,10560
427,Pintel,8,22
427,Pintel,8,58
427,Pintel,13,285
428,Ragetti,9,22
428,Ragetti,9,58
428,Ragetti,14,285
428,Mr. Jaspers,16,866
428,Hidlick,2,4442
429,Lieutenant Gillette,10,22
429,Lieutenant Gillette,9,1865
430,Koehler,11,22
430,Abdullahi 'Firimbi' Hassan,29,855
431,Twigg,12,22
432,Cotton,13,22
432,Cotton,12,58
432,Engineer,18,98
432,Cotton,16,285
432,Dawg's Pirate,27,1408
432,English Judge,9,10047
433,Cotton's Parrot (voice),14,22
433,Cotton's Parrot (voice),32,58
433,Cotton's Parrot (voice),30,285
434,Marty,15,22
434,Marty,13,58
434,Marty,17,285
434,Dancer,95,818
434,Monkey Grinder's Pet,20,869
434,Prisoner,14,8960
435,Bo'sun,16,22
436,Murtogg,17,22
436,Murtogg,22,285
437,Mullroy,18,22
437,Mullroy,21,285
437,Nana/Mr. Reilly,15,866
438,Lieutenant Theodore Groves,19,22
438,Lieutenant Theodore Groves,15,285
438,Carpathia Steward,88,597
438,Lieutenant Theodore Groves,8,1865
438,Garmund,8,2310
439,Harbormaster,20,22
440,Mr. Brown,21,22
441,Estrella,22,22
441,(voice),51,9726
442,Butler,23,22
443,Young Will,24,22
443,Sentry #1,29,1271
443,Jake Yorkin,7,9357
444,Young Elizabeth,25,22
445,Scarlett,26,22
445,Scarlet,26,58
445,Scarlett,19,285
446,Giselle,27,22
446,Giselle,27,58
446,Giselle,20,285
447,Frightened Sailor,28,22
447,Frightened Sailor,28,58
448,Seedy Looking Prisoner,29,22
449,Sentry,30,22
450,Steersman,31,22
451,Grapple,32,22
451,Kano,6,9312
451,T. Ray,10,9457
452,Jacoby,33,22
453,Sailor / Edinburgh,34,22
453,The Bludgeoned French Soldier,18,10047
454,Mallot,35,22
455,Seedy Prisoner #2,36,22
456,Seedy Prisoner #3,37,22
457,Seedy Prisoner #4,38,22
458,Town Clerk,39,22
459,Sailor,40,22
460,Crippled Man,41,22
460,Jomo,12,11026
461,Crying Boy,42,22
462,Crying Boy,43,22
463,Moises: Jack's Crew,44,22
464,Kursar: Jack's Crew,45,22
465,Matelot: Jack's Crew,46,22
466,Tearlach: Jack's Crew (as Gerard Reyes),47,22
467,Duncan: Jack's Crew,48,22
468,Ladbroc: Jack's Crew (as Chris 'Sully' Sullivan),49,22
469,Crimp: Jack's Crew,50,22
469,Tight End,32,9563
470,Quartetto: Jack's Crew,51,22
471,Ketchum: Barbossa's Crew,52,22
472,Maximo: Barbossa's Crew,53,22
473,Monk: Barbossa's Crew (as Michael Lane),54,22
474,Clubba: Barbossa's Crew,55,22
475,Scarus: Barbossa's Crew,56,22
476,Scratch: Barbossa's Crew,57,22
477,Weatherby: Barbossa's Crew,58,22
478,Dog Ear: Barbossa's Crew,59,22
479,Simbakka: Barbossa's Crew,60,22
480,Hawksmoor: Barbossa's Crew,61,22
481,Katracho: Barbossa's Crew,62,22
482,Nipperkin: Barbossa's Crew,63,22
483,Lejon,64,22
483,Queen Anne's Pirate (uncredited),33,1865
484,Pirate (uncredited),65,22
485,Pirate (uncredited),66,22
486,Sailor (uncredited),67,22
487,Marine (uncredited),68,22
487,Gunman (uncredited),18,816
488,Barbossa's Crew (uncredited),69,22
489,Beatrix 'The Bride' Kiddo,0,24
489,Beatrix 'The Bride' Kiddo,0,393
489,Dr. Pamela Isley / Poison Ivy,3,415
489,Mia Wallace,2,680
489,Irene Cassini,4,782
489,Cu00e9cile de Volanges,6,859
489,Edie Athens,1,4551
489,Rachel,2,9620
489,Ulla,1,9899
490,O-Ren Ishii,1,24
490,Lindsey,2,186
490,O-Ren Ishii,9,393
490,Kitty Baxter,16,1574
490,Pearl,9,2112
490,Alex Munday,1,4327
490,Princess Pei Pei,2,8584
490,Alex Munday,2,9471
490,Master Viper (voice),4,9502
490,Taryn Miles,16,9923
490,Agent Sever,1,10550
491,Vernita Green,2,24
491,Vernita Green,10,393
491,Ms. B. Haven,9,415
491,Jasmine Dubrow,8,602
491,Hooker,9,2604
491,Debi LeCure,4,6552
491,Frankie,2,9400
491,Felicia,3,9557
492,Elle Driver,3,24
492,Pris,5,78
492,Elle Driver,2,393
492,Madison,1,2619
492,Alice Monroe,1,2687
492,Lizzie,2,9849
492,Cynthia Carter,3,10229
492,Darien Taylor,3,10673
493,Bill,4,24
493,Drunk,11,203
493,Bill,1,393
493,Museum Curator,11,9760
494,Budd,5,24
494,Bob,14,187
494,Budd,3,393
494,Maugrim,23,411
494,Mr. Blonde/Vic Vega,2,500
494,Steve,20,860
494,Oliver,9,4257
494,Preston Lennox,2,9348
494,Sonny Black,2,9366
494,Tom Baker,6,10537
495,Sofie Fatale,6,24
495,Sofie Fatale,11,393
496,Gogo Yubari,7,24
496,Gogo,25,393
497,Hattori Hanzo,8,24
497,Uncle Kamata,12,9615
498,Johnny Mo,9,24
498,Pai Mei,4,393
499,Earl McGraw,10,24
499,Esteban Vihaio,5,393
499,Texas Ranger,10,755
499,Henry Craig,16,4512
500,Buck,11,24
500,Mark Dargus,6,184
500,Mask #2,36,242
500,Rick Spector,9,334
500,Duke,4,10425
500,FBI Driver,6,10589
501,Tanaka,12,24
501,Boss Tanaka,15,393
501,Yashimoto,8,4105
502,Bald Guy (Sushi Shop),13,24
503,Proprietor,14,24
504,Edgar McGraw,15,24
505,Charlie Brown,16,24
505,Charlie Brown,21,393
506,Trucker,17,24
506,Jennifer,11,1824
506,Mike,14,9032
506,Party Guest,42,10202
506,Lyle Robideaux,8,10663
507,Tokyo Business Man,18,24
508,Crazy 88 #1 (Miki),19,24
509,Crazy 88,20,24
509,Boss Koji / Crazy 88,17,393
510,Crazy 88,21,24
510,Crazy 88,22,393
511,Crazy 88,23,24
511,Crazy 88,23,393
512,Crazy 88 #6 (Girl),24,24
513,Boss Ozawah,25,24
513,Boss Ozawah,18,393
514,Boss Honda,26,24
514,Boss Honda,16,393
515,Boss Benta,27,24
515,Boss Benta,19,393
515,Nakao,11,616
516,Boss Orgami,28,24
517,Young 88 (Spanked Boy),29,24
518,Nikki Bell,30,24
519,"The 5, 6, 7, 8's",31,24
519,"The 5, 6, 7, 8's",20,393
520,Okinawa Airline Ticket Agent,32,24
520,Luau Waitress,41,10202
521,O-Ren (anime sequence) (voice),33,24
522,Boss Matsumoto (anime sequence) (voice),34,24
523,Pretty Riki (anime sequence) (voice),35,24
524,Crazy 88,36,24
524,Crazy 88,27,393
525,Staff Sgt. Sykes,0,25
525,Curtis Taylor Jr.,0,1125
525,Max,1,1538
525,Ray Charles,0,1677
525,Ronald Fleury,0,4349
525,Drew 'Bundini' Brown,1,8489
525,Willie Beamen,4,9563
525,Lt. Henry Purcell,2,10048
526,Anthony Swofford,1,25
526,Donnie Darko,0,141
526,Jack Twist,1,142
526,Sam Hall,1,435
526,Robert Graysmith,0,1949
526,Douglas Freeman,2,5125
526,Tommy Cahill,1,7445
526,Prince Dastan,0,9543
526,Holden Worther,1,9962
527,D.I. Fitch,1,25
528,Kruger,3,25
528,Stevie,13,846
528,Oakley,15,2289
528,Sean Boswell,0,9615
529,Alan Troy,4,25
529,John Lotter,2,226
529,Mark,3,401
529,Walter Delacroix,12,687
529,Alan Smith,10,5125
529,Vadim Radtchinko,2,8665
529,Julia Hickson's Fiancee (uncredited),19,8843
529,Gene Carson,1,9315
529,Luke Marshall,2,9913
530,Ramon Escobar,5,25
530,Zeke,6,1931
531,Fergus O'Donnell,7,25
531,Bobby,3,10053
532,Poitier,8,25
532,Man in D.C. Bar (uncredited),22,1125
533,Corporal Harrigan,9,25
533,Lancelot (voice),10,810
533,Sam Walsh,17,1125
533,Ben,14,1581
533,Ben Murphy,2,2959
533,Carter Rutherford,2,4942
534,Julius,10,25
534,Elvis Kelly,14,1125
535,Branded Marine,12,25
535,Jimmy,23,1726
536,Nurse,13,25
537,Young Mr. Swofford,14,25
538,Young Mrs. Swofford,15,25
539,Swoff's Sister,16,25
540,Mrs. Swofford,17,25
540,Marie,39,9348
540,Female Neighbor,27,9493
541,Mr. Swofford,18,25
541,Pilot,32,640
541,LAPD Officer Bobby Aldrich / 'A' World Inmate #1,4,10796
542,Bored Gunny,19,25
542,Rehab Doctor,24,70
542,Pod Systems Control,88,686
542,Young Executive,23,1402
543,Major Lincoln,20,25
543,Tim Collin,6,66
543,Manute,8,189
543,Detective Larry McBain,4,1090
543,Pedro Cerrano,9,9942
543,Raymond Deagan,2,10712
544,Captain Benjamin L. Willard,0,28
544,Roger Strong,3,640
544,Vince Walker,7,783
544,Narrator (voice) (uncredited),80,820
544,Capt. Oliver Charles Queenan,4,1422
544,Uncle Ben,6,1930
544,A.J. MacInerney,3,9087
544,Jason Wynn,1,10336
544,1st Lt. Dobbs,11,10364
544,Carl Fox,2,10673
545,Colonel Walter E. Kurtz,1,28
545,Don Vito Corleone,0,238
545,Terry Malloy,0,654
545,Stanley Kowalski,1,702
545,Jor-El,8,1452
545,Dr. Jack Mickler,1,1909
545,Jor-El,1,1924
545,Dr. Moreau,0,9306
546,Lieutenant Colonel Bill Kilgore,2,28
546,Tom Hagen,4,238
546,Tom Hagen,1,240
546,The Director,8,592
546,Arthur 'Boo' Radley,11,595
546,Burt Grusinsky,4,2001
546,Boss Spearman,1,2055
546,Harry Hogge,1,2119
546,Dr. Griffin Weir,5,8452
546,Frank Grimes,1,8470
546,Capt. Spurgeon 'Fish' Tanner,0,8656
546,Doc Brunder,3,9294
546,The Captain,8,9388
546,Jerome Facher,1,9422
546,Otto Halliwell,7,9679
546,Buck Weston,1,9981
546,Roger Chillingworth,2,10533
546,Frank Hackett,3,10774
547,Jay 'Chef' Hicks,3,28
547,Mark,2,592
548,Lance B. Johnson,4,28
548,Dan Buttersfield,5,2610
549,Tyrone 'Clean' Miller,5,28
549,Sergeant Whitey Powers,3,322
549,Morpheus,1,603
549,Morpheus,2,604
549,Morpheus,1,605
549,Jason 'Furious' Styles,0,650
549,Swain,17,873
549,Theodore Brassel,10,956
549,Narrator (voice),6,1273
549,Norrin Radd / Silver Surfer (voice),7,1979
549,Bumpy Rhodes,14,2148
549,Baines,1,4597
549,Cole Williams,6,8065
549,Captain Miller,0,8413
549,Marion Bishop,1,8978
549,Max,5,10072
549,Tad Gruzsa,1,10425
550,Chief Phillips,6,28
550,Baines,2,1883
550,Elijah Muhammad,17,8489
551,Photojournalist,8,28
551,Clifford Worley,5,319
551,Bruno Bischofberger,2,549
551,Howard Payne,1,1637
551,Prophet,11,4929
551,Benny Chains,9,7501
551,King Koopa,2,9607
551,Deacon,6,9804
551,Donald Greenleaf,4,10187
552,General Corman,9,28
552,Senator Pat Geary,8,240
552,Reverend Lemon,5,522
553,"Jerry, Civilian",10,28
554,Lieutenant Richard M. Colby,11,28
554,Bill Burton,3,66
554,Jack Crawford,2,274
554,Father Moody,5,1443
554,Steve Gruwell,1,1646
554,Commander Bart Mancuso,2,1669
554,Roger,2,2034
554,Ezra Kramer,3,2503
554,Alan Shepard,3,9549
554,Donald Rumsfeld,6,10523
554,Gartner,12,10684
555,Kilgore's Gunner,12,28
555,Radio Telescope Team,35,840
556,Mike from San Diego,13,28
556,Flashback Security Guard,17,161
556,Police Chase Cop,32,584
556,Rooney's Henchman,24,4147
556,Yacht Owner,8,6068
556,2nd Unit Guard,33,8337
556,Security Guard,12,10147
557,Miss May,14,28
557,Connie Kowalski,4,1572
557,Debbie,5,1639
557,Julie,15,1705
557,Joan,12,7510
557,Mrs. Vanderhoff,13,8872
557,Ratcliff,15,9593
557,Rainbow House Nurse,19,9896
558,Playmate of the Year,15,28
559,Playmate,16,28
560,Soldier in Trench,17,28
560,Detective Kotterwell,7,10117
560,Clarence Anglin,3,10734
561,Supply Sergeant,18,28
561,Final Wedding Pastor,10,4806
562,Machine Gunner,19,28
562,Patient - VA Hospital,51,2604
563,AFRS Announcer,20,28
563,Ted Husing,28,2148
564,Lieutenant Carlsen,21,28
565,Agent,22,28
566,Johnny from Malibu / Mike from San Diego,23,28
567,Soldier with Colby (uncredited),24,28
567,Nate Andrews,7,9400
568,Soldier (uncredited),25,28
568,Mechanized Soldier #1,24,792
568,Soldier (uncredited),92,2604
569,Soldier (uncredited),26,28
570,Soldier (uncredited),27,28
571,Eagle Thrust Seven Helicopter Pilot (uncredited),28,28
571,Clyde Percy,4,687
571,Police Captain,5,807
571,Sergeant (voice),10,862
571,Sarge (voice),13,863
571,Stone,4,9624
571,Sarge (voice),18,10193
571,Sheriff Buck Olmstead,2,10871
571,Coach,5,10878
572,Extra (uncredited),29,28
573,Extra (uncredited),30,28
573,Charlie,3,492
573,Private First Class Chris Taylor,1,792
573,Matt,4,1880
573,Tom,3,4256
573,Tom Logan (uncredited),19,4257
573,Himself,2,4258
573,Rick 'Wild Thing' Vaughn,1,9942
573,Jake Kesey / The Wraith,0,10017
573,Bud Fox,0,10673
574,TV Photographer (uncredited),31,28
575,Director of TV Crew (uncredited),32,28
576,Bit Part (uncredited),33,28
576,Bit part (uncredited),30,792
576,(uncredited),93,2604
577,Helicopter Skid Marine (uncredited),34,28
578,Roxanne Sarrault,35,28
578,Lady on Pier (uncredited),29,510
578,Duchesse de Char,13,1887
579,Bill Munny,0,33
579,Luther Whitney,0,66
579,Frankie Dunn,0,70
579,Joe,0,391
579,Blondie,1,429
579,Robert Kincaid,1,688
579,Marshal Jed Cooper,0,4929
579,Frank Corvin,0,5551
579,Himself (uncredited),30,8839
579,Terry McCaleb,0,9573
579,Mitchell Gant,0,10724
579,Frank Morris,0,10734
580,Little Bill Daggett,1,33
580,President Allen Richmond,1,66
580,Harry Caul,0,592
580,Det. Jimmy Popeye Doyle,0,1051
580,Lex Luthor,3,1924
580,Blindman,6,3034
580,Maj. Gen. Stanislaw F. Sosabowski,6,5902
580,Arnold Margolese,4,6073
580,Admiral Leslie McMahon Reigart,1,8007
580,Harry Zimm,1,8012
580,Lex Luthor,0,8536
580,General Mandible (voice),4,8916
580,Captain Frank Ramsey,1,8963
580,Royal Tenenbaum,0,9428
580,Edward Brill Lyle,1,9798
581,Ned Logan,2,33
581,Eddie Scrap-Iron Dupris,2,70
581,Narrator (Voice),7,74
581,Lucius Fox,6,155
581,The Boss,3,186
581,Lucius Fox,7,272
581,Ellis Boyd 'Red' Redding,1,278
581,God,9,310
581,Hoke Colburn,0,403
581,Detective Lt. William Somerset,1,807
581,Narrator,0,1667
581,Mitch Bradley,2,1947
581,Alex Cross,0,2043
581,God,5,2698
