movie_id,country_iso_code
10477,CA
10477,US
10478,US
10481,US
10483,GB
10483,US
10483,DE
10488,US
10490,US
10501,US
10514,US
10521,US
10523,US
10527,US
10528,DE
10528,GB
10528,US
10530,US
10533,US
10534,US
10537,US
10545,US
10550,DE
10550,US
10555,US
10557,GB
10559,US
10560,US
10564,US
10567,US
10571,US
10577,US
10585,US
10586,DE
10586,US
10589,US
10590,DE
10590,US
10591,US
10592,US
10611,US
10623,US
10625,US
10629,IE
10629,GB
10629,US
10632,US
10634,US
10637,US
10643,JP
10646,US
10647,US
10656,FR
10658,US
10661,US
10663,US
10664,ES
10673,US
10674,US
10676,US
10678,US
10681,US
10683,US
10684,US
10691,US
10696,US
10707,US
10708,US
10712,US
10715,DE
10715,US
10718,AU
10718,US
10719,US
10719,DE
10724,US
10731,US
10733,US
10734,US
10756,US
10758,US
10760,US
10761,GB
10761,US
10762,US
10764,GB
10764,US
10774,US
10776,US
10782,US
10796,US
10802,FR
10802,US
10803,US
10808,US
10858,US
10861,US
10865,US
10866,US
10871,US
10873,US
10876,DE
10876,GB
10876,US
10877,CA
10877,US
10878,US
10890,US
10894,US
10895,US
10923,CA
10923,US
10925,US
10935,US
10944,AU
10944,US
10950,US
10956,US
10972,US
10982,US
10987,US
10991,JP
10992,US
10996,US
10998,US
10999,US
11001,DE
11001,US
11007,US
11013,US
11015,DE
11015,JP
11015,NZ
11015,GB
11015,US
11022,CA
11022,US
11023,US
11026,US
11033,US
11036,US
11042,CA
11042,FR
11051,US
11051,CA
11058,CA
11058,US
11066,US
11072,US
11086,US
11090,US
11091,US
11093,US
11096,US
11113,US
11128,US
11129,GB
11129,IE
11130,US
11132,DE
11132,US
11141,DE
11141,IE
11141,GB
11153,US
11165,JP
11165,US
11170,US
11172,US
11186,US
11202,US
11208,US
11212,US
11217,US
11219,US
11228,US
11237,US
11240,GB
11247,CA
11247,US
11249,RO
11249,US
11253,DE
11253,US
11257,GB
11258,DK
11258,FR
11258,NZ
11258,GB
11258,US
11260,US
11282,US
11283,FR
11283,GB
11283,US
11284,US
11287,US
11298,US
11302,US
11306,US
11313,AU
11313,US
11321,US
11322,US
11323,US
11324,US
11336,US
11351,US
11357,US
11358,US
11361,US
11362,US
11363,US
11370,GB
11370,US
11370,DE
11370,LU
11371,DE
11371,US
11375,US
11377,US
11386,JP
11386,GB
11386,IE
11395,US
11397,US
11398,CA
11398,US
11400,US
11404,GB
11411,GB
11411,US
11412,US
11426,US
11431,DE
11431,US
11439,DE
11439,GB
11439,US
11442,US
11451,US
11452,US
11453,US
11456,US
11459,US
11460,US
11468,US
11470,US
11478,CA
11478,US
11495,US
11507,US
11516,CH
11516,DE
11516,ES
11516,FR
11516,IT
11517,US
11519,US
11529,US
11536,US
11543,US
11544,US
11545,US
11551,US
11560,US
11561,US
11565,US
11576,US
11577,US
11586,US
11592,US
11596,US
11600,US
11601,US
11615,DE
11615,GB
11615,US
11618,US
11619,GB
11619,US
11620,US
11622,US
11624,US
11631,DE
11631,GB
11631,US
11632,GB
11632,US
11635,US
11637,US
11638,US
11644,US
11648,US
11661,BE
11661,FR
11661,DE
11661,JP
11661,NO
11661,RO
11661,GB
11661,US
11665,CA
11665,RU
11665,US
11667,JP
11667,US
11678,NZ
11678,PK
11678,US
11679,US
11683,CA
11683,FR
11683,US
11688,US
11690,US
11692,AU
11692,US
11697,US
11699,US
11702,US
11775,US
11778,GB
11778,US
11780,GB
11780,US
11798,GB
11802,US
11804,CA
11804,GB
11804,US
11812,US
11823,FR
11823,GB
11831,US
11835,US
11836,US
11843,GB
11858,CA
11858,US
11863,US
11866,US
11870,US
11873,US
11876,FR
11892,US
11901,US
11917,US
11918,US
11932,CA
11932,US
11967,US
11968,US
11969,US
11973,US
11975,US
11977,US
11978,US
11979,AU
11979,US
11980,US
12088,AU
12088,US
12090,DE
12090,US
12094,US
12100,US
12103,AU
12103,US
12106,JP
12106,US
12107,US
12109,CA
12109,GB
12113,US
12113,GB
12120,US
12123,US
12133,US
12138,US
12142,CA
12142,DE
12142,US
12144,IE
12144,US
12149,DE
12149,IT
12149,US
12150,US
12153,US
12155,US
12158,US
12159,NZ
12159,US
12160,US
12162,US
12163,US
12177,US
12177,GB
12177,DE
12182,US
12193,US
12201,GB
12201,US
12211,US
12212,CA
12212,US
12220,US
12227,US
12228,US
12244,US
12257,US
12277,US
12279,US
12281,US
12289,CN
12403,US
12404,US
12405,IN
12405,GB
12405,US
12412,IT
12412,US
12437,US
12498,US
12508,US
12535,US
12569,US
12573,US
12573,GB
12573,FR
12589,US
12610,US
12618,US
12620,US
12634,US
12657,US
12690,US
12704,US
