movie_id,language_name,language_role
39513,English,Original
82687,English,Original
41446,English,Original
8224,English,Original
10537,English,Original
225886,English,Original
10385,English,Original
55779,English,Original
10647,English,Original
11431,English,Original
8850,English,Original
64685,English,Original
38357,English,Original
10060,English,Original
11398,English,Original
1833,English,Original
8970,English,Original
9306,English,Original
11370,English,Original
1921,English,Original
1683,English,Original
203,English,Original
11858,English,Original
62835,English,Original
18937,English,Original
13536,English,Original
10718,English,Original
10802,English,Original
1887,English,Original
10461,English,Original
80278,English,Original
12704,English,Original
10315,English,Original
16643,English,Original
2687,English,Original
8849,English,Original
78698,English,Original
30943,English,Original
9544,English,Original
24418,English,Original
7288,English,Original
10366,English,Original
19898,English,Original
15074,English,Original
1272,English,Original
72358,English,Original
266396,English,Original
9978,English,Original
8271,English,Original
10428,English,Original
9495,English,Original
24420,English,Original
62214,English,Original
16320,English,Original
8842,English,Original
9531,English,Original
64807,English,Original
11529,English,Original
20943,English,Original
9488,English,Original
193,English,Original
55787,English,Original
10400,English,Original
1957,English,Original
256961,English,Original
5852,English,Original
622,English,Original
11306,English,Original
12508,English,Original
25793,English,Original
10534,English,Original
1091,English,Original
87421,English,Original
10871,English,Original
13600,English,Original
68722,English,Original
14324,English,Original
14325,English,Original
299687,English,Original
312221,English,Original
23168,English,Original
76494,English,Original
4944,English,Original
10488,English,Original
96721,English,Original
334,English,Original
23742,English,Original
259694,English,Original
62837,English,Original
8966,English,Original
8470,English,Original
11001,English,Original
138832,English,Original
2163,English,Original
36670,English,Original
23048,English,Original
227735,English,Original
2155,English,Original
8409,English,Original
222936,English,Original
48171,English,Original
782,English,Original
11802,English,Original
18785,English,Original
817,English,Original
268,English,Original
943,English,Original
22881,English,Original
10054,English,Original
51540,English,Original
44264,English,Original
350,English,Original
152,English,Original
109431,English,Original
1598,English,Original
8065,English,Original
271718,English,Original
11638,English,Original
409,English,Original
2118,English,Original
11459,English,Original
9348,English,Original
377,English,Original
8843,English,Original
39486,English,Original
1273,English,Original
13920,English,Original
50544,English,Original
325133,English,Original
140823,English,Original
1883,English,Original
89492,English,Original
22949,English,Original
12437,English,Original
2959,English,Original
11648,English,Original
9366,English,Original
1576,English,Original
609,English,Original
13051,English,Original
49530,English,Original
34806,English,Original
49022,English,Original
23479,English,Original
11667,English,Original
423,English,Original
10066,English,Original
2288,English,Original
88794,English,Original
13515,English,Original
11979,English,Original
169,English,Original
8090,English,Original
11622,English,Original
3604,English,Original
9541,English,Original
94348,English,Original
8197,English,Original
336004,English,Original
35019,English,Original
8836,English,Original
14442,English,Original
321741,English,Original
59965,English,Original
14175,English,Original
11918,English,Original
98357,English,Original
10012,English,Original
49526,English,Original
268920,English,Original
9093,English,Original
119283,English,Original
11823,English,Original
35169,English,Original
849,English,Original
4515,English,Original
6575,English,Original
13496,English,Original
18320,English,Original
22787,English,Original
8967,English,Original
144336,English,Original
9616,English,Original
13056,English,Original
14113,English,Original
285783,English,Original
9726,English,Original
20763,English,Original
9280,English,Original
11876,English,Original
22267,English,Original
198663,English,Original
239573,English,Original
10436,English,Original
1381,English,Original
2162,English,Original
127493,English,Original
228205,English,Original
2900,English,Original
192136,English,Original
18254,English,Original
881,English,Original
10877,English,Original
9600,English,Original
71469,English,Original
85446,English,Original
326,English,Original
7220,English,Original
9763,English,Original
72387,English,Original
1892,English,Original
13460,English,Original
8055,English,Original
50647,English,Original
10719,English,Original
9294,English,Original
9353,English,Original
55721,English,Original
109414,English,Original
10307,English,Original
11978,English,Original
22907,English,Original
87567,English,Original
38322,English,Original
45612,English,Original
7305,English,Original
3594,English,Original
157841,English,Original
11519,English,Original
59,English,Original
9335,English,Original
12106,English,Original
11141,English,Original
31867,English,Original
124459,English,Original
24662,English,Original
182,English,Original
28,English,Original
38073,English,Original
302156,English,Original
606,English,Original
87502,English,Original
698,English,Original
120467,English,Original
11313,English,Original
6488,English,Original
10559,English,Original
296099,English,Original
8012,English,Original
1574,English,Original
9032,English,Original
2770,English,Original
862,English,Original
1637,English,Original
72570,English,Original
27569,English,Original
10637,English,Original
1669,English,Original
132363,English,Original
9472,English,Original
2907,English,Original
9273,English,Original
9880,English,Original
2925,English,Original
807,English,Original
17654,English,Original
11836,English,Original
322,English,Original
70,English,Original
9535,English,Original
11036,English,Original
6557,English,Original
18126,English,Original
10333,English,Original
4476,English,Original
22947,English,Original
2755,English,Original
82654,English,Original
59967,English,Original
9598,English,Original
82696,English,Original
9870,English,Original
8292,English,Original
8780,English,Original
10521,English,Original
10762,English,Original
10096,English,Original
59436,English,Original
4133,English,Original
10207,English,Original
172,English,Original
36593,English,Original
707,English,Original
533,English,Original
6023,English,Original
6439,English,Original
4347,English,Original
4105,English,Original
76489,English,Original
3933,English,Original
273481,English,Original
307081,English,Original
16871,English,Original
293863,English,Original
41233,English,Original
9266,English,Original
1262,English,Original
4513,English,Original
22970,English,Original
7278,English,Original
9013,English,Original
865,English,Original
10776,English,Original
50456,English,Original
9823,English,Original
59861,English,Original
133805,English,Original
12763,English,Original
9766,English,Original
12244,English,Original
109421,English,Original
51162,English,Original
10152,English,Original
9452,English,Original
9271,English,Original
48340,English,Original
14846,English,Original
72207,English,Original
16232,English,Original
43539,English,Original
9920,English,Original
8978,English,Original
11702,English,Original
18550,English,Original
43347,English,Original
3489,English,Original
9701,English,Original
2122,English,Original
10658,English,Original
13150,English,Original
9042,English,Original
17813,English,Original
11208,English,Original
58151,English,Original
11400,English,Original
14164,English,Original
11058,English,Original
14844,English,Original
57089,English,Original
1947,English,Original
8054,English,Original
46829,English,Original
146238,English,Original
9989,English,Original
9665,English,Original
13967,English,Original
9053,English,Original
4512,English,Original
45610,English,Original
223702,English,Original
254470,English,Original
69,English,Original
4967,English,Original
4912,English,Original
12771,English,Original
323676,English,Original
11249,English,Original
9667,English,Original
812,English,Original
277216,English,Original
87,English,Original
14444,English,Original
2043,English,Original
315664,English,Original
1428,English,Original
562,English,Original
15373,English,Original
318846,English,Original
14292,English,Original
924,English,Original
2018,English,Original
9428,English,Original
2832,English,Original
137093,English,Original
699,English,Original
9778,English,Original
8831,English,Original
9398,English,Original
112949,English,Original
10439,English,Original
3638,English,Original
23483,English,Original
62206,English,Original
10577,English,Original
218778,English,Original
4348,English,Original
78,English,Original
11780,English,Original
192102,English,Original
2001,English,Original
10025,English,Original
15198,English,Original
23172,English,Original
17834,English,Original
10016,English,Original
10317,English,Original
58431,English,Original
9746,English,Original
13092,English,Original
59859,English,Original
254473,English,Original
700,English,Original
4964,English,Original
10024,English,Original
13490,English,Original
15927,English,Original
1259,English,Original
5125,English,Original
174,English,Original
9437,English,Original
525,English,Original
10188,English,Original
245,English,Original
9825,English,Original
186,English,Original
9549,English,Original
61891,English,Original
34584,English,Original
2666,English,Original
13155,English,Original
42807,English,Original
28355,English,Original
8080,English,Original
56288,English,Original
303858,English,Original
1613,English,Original
16617,English,Original
8944,English,Original
14560,English,Original
10330,English,Original
6957,English,Original
1934,English,Original
169917,English,Original
951,English,Original
10189,English,Original
9454,English,Original
2055,English,Original
1551,English,Original
5902,English,Original
11460,English,Original
9358,English,Original
134,English,Original
22894,English,Original
134374,English,Original
15028,English,Original
7445,English,Original
17047,English,Original
62838,English,Original
2057,English,Original
70436,English,Original
16784,English,Original
8011,English,Original
36355,English,Original
238615,English,Original
1985,English,Original
615,English,Original
788,English,Original
380,English,Original
13223,English,Original
10523,English,Original
8681,English,Original
239571,English,Original
619,English,Original
424,English,Original
50014,English,Original
162903,English,Original
6466,English,Original
12589,English,Original
7191,English,Original
1497,English,Original
117,English,Original
6977,English,Original
168530,English,Original
634,English,Original
392,English,Original
10327,English,Original
88042,English,Original
41630,English,Original
11969,English,Original
2085,English,Original
794,English,Original
9286,English,Original
77877,English,Original
1265,English,Original
866,English,Original
75174,English,Original
11096,English,Original
8699,English,Original
769,English,Original
10923,English,Original
11283,English,Original
111,English,Original
746,English,Original
77866,English,Original
7345,English,Original
12277,English,Original
9779,English,Original
2140,English,Original
12620,English,Original
14177,English,Original
198185,English,Original
227156,English,Original
11351,English,Original
10030,English,Original
10623,English,Original
590,English,Original
9655,English,Original
1268,English,Original
11237,English,Original
190955,English,Original
5123,English,Original
4518,English,Original
11932,English,Original
11165,English,Original
6116,English,Original
57431,English,Original
278,English,Original
9290,English,Original
11543,English,Original
284536,English,Original
152737,English,Original
13374,English,Original
8976,English,Original
319888,English,Original
9469,English,Original
1909,English,Original
22971,English,Original
34813,English,Original
46261,English,Original
10431,English,Original
8051,English,Original
9352,English,Original
15487,English,Original
22825,English,Original
1831,English,Original
43931,English,Original
10591,English,Original
10861,English,Original
276907,English,Original
65055,English,Original
10397,English,Original
200505,English,Original
60309,English,Original
9787,English,Original
293646,English,Original
6978,English,Original
59440,English,Original
1770,English,Original
8988,English,Original
15992,English,Original
17707,English,Original
77883,English,Original
40001,English,Original
64639,English,Original
9903,English,Original
20766,English,Original
24264,English,Original
9067,English,Original
8338,English,Original
168705,English,Original
72113,English,Original
22256,English,Original
12404,English,Original
152742,English,Original
11699,English,Original
109091,English,Original
33157,English,Original
859,English,Original
83770,English,Original
168,English,Original
1246,English,Original
4233,English,Original
174751,English,Original
184098,English,Original
2069,English,Original
1788,English,Original
11635,English,Original
177,English,Original
3600,English,Original
2621,English,Original
10358,English,Original
10313,English,Original
13476,English,Original
10208,English,Original
24961,English,Original
20697,English,Original
20761,English,Original
70868,English,Original
43593,English,Original
40688,English,Original
26672,English,Original
41283,English,Original
19908,English,Original
10663,English,Original
1891,English,Original
9737,English,Original
37137,English,Original
9532,English,Original
10316,English,Original
2787,English,Original
152601,English,Original
10866,English,Original
227707,English,Original
21349,English,Original
70435,English,Original
580,English,Original
20024,English,Original
2453,English,Original
6973,English,Original
22215,English,Original
11632,English,Original
3021,English,Original
957,English,Original
256917,English,Original
251,English,Original
544,English,Original
11395,English,Original
14635,English,Original
13680,English,Original
688,English,Original
11090,English,Original
783,English,Original
228194,English,Original
1642,English,Original
10950,English,Original
235260,English,Original
277,English,Original
8999,English,Original
11323,English,Original
11453,English,Original
146239,English,Original
10878,English,Original
82650,English,Original
2294,English,Original
2176,English,Original
270487,English,Original
204082,English,Original
24100,English,Original
5550,English,Original
287948,English,Original
109513,English,Original
204922,English,Original
38985,English,Original
44113,English,Original
164457,English,Original
4566,English,Original
81836,English,Original
10724,English,Original
2196,English,Original
1499,English,Original
20857,English,Original
82693,English,Original
1646,English,Original
4108,English,Original
8456,English,Original
7341,English,Original
19255,English,Original
10187,English,Original
31005,English,Original
50780,English,Original
16363,English,Original
1946,English,Original
85,English,Original
772,English,Original
840,English,Original
9682,English,Original
96,English,Original
10678,English,Original
274,English,Original
8872,English,Original
16290,English,Original
579,English,Original
14405,English,Original
138843,English,Original
11637,English,Original
226486,English,Original
1584,English,Original
9312,English,Original
12153,English,Original
65057,English,Original
76203,English,Original
13497,English,Original
35688,English,Original
162,English,Original
296096,English,Original
1051,English,Original
376659,English,Original
10073,English,Original
16690,English,Original
273895,English,Original
14873,English,Original
8968,English,Original
9963,English,Original
15655,English,Original
21208,English,Original
272878,English,Original
9760,English,Original
314365,English,Original
13279,English,Original
1975,English,Original
33644,English,Original
9895,English,Original
9570,English,Original
27579,English,Original
16052,English,Original
40264,English,Original
1164,English,Original
239678,English,Original
14359,English,Original
3989,English,Original
76617,English,Original
4258,English,Original
20391,English,Original
10139,English,Original
335778,English,Original
9645,English,Original
55465,English,Original
617,English,Original
48289,English,Original
243,English,Original
8848,English,Original
38,English,Original
38303,English,Original
1266,English,Original
107985,English,Original
19901,English,Original
34016,English,Original
59860,English,Original
10069,English,Original
12819,English,Original
9954,English,Original
25132,English,Original
577,English,Original
328387,English,Original
12690,English,Original
539,English,Original
13596,English,Original
226857,English,Original
47941,English,Original
526,English,Original
22796,English,Original
2355,English,Original
5915,English,Original
9842,English,Original
61012,English,Original
755,English,Original
7979,English,Original
470,English,Original
15644,English,Original
9582,English,Original
22074,English,Original
2428,English,Original
290751,English,Original
13805,English,Original
4597,English,Original
9414,English,Original
63492,English,Original
81796,English,Original
15092,English,Original
15005,English,Original
8198,English,Original
6963,English,Original
15070,English,Original
17134,English,Original
41402,English,Original
146198,English,Original
2639,English,Original
295964,English,Original
11835,English,Original
14396,English,Original
15673,English,Original
42618,English,Original
171274,English,Original
24432,English,Original
109417,English,Original
13948,English,Original
106747,English,Original
256962,English,Original
48231,English,Original
3509,English,Original
12142,English,Original
23367,English,Original
241239,English,Original
3902,English,Original
77948,English,Original
21755,English,Original
16608,English,Original
32316,English,Original
7299,English,Original
314385,English,Original
10448,English,Original
43935,English,Original
44638,English,Original
199373,English,Original
581,English,Original
52449,English,Original
12150,English,Original
11247,English,Original
4232,English,Original
694,English,Original
105,English,Original
11377,English,Original
41210,English,Original
12090,English,Original
62630,English,Original
29427,English,Original
2669,English,Original
13523,English,Original
25195,English,Original
17277,English,Original
50725,English,Original
73191,English,Original
10065,English,Original
2757,English,Original
11683,English,Original
1878,English,Original
23082,English,Original
195589,English,Original
854,English,Original
2280,English,Original
496,English,Original
8835,English,Original
157,English,Original
8643,English,Original
10402,English,Original
218043,English,Original
21301,English,Original
10147,English,Original
816,English,Original
302688,English,Original
60307,English,Original
106,English,Original
279,English,Original
10625,English,Original
5279,English,Original
10013,English,Original
194662,English,Original
160588,English,Original
9829,English,Original
10028,English,Original
790,English,Original
43959,English,Original
10364,English,Original
9610,English,Original
1578,English,Original
25643,English,Original
44115,English,Original
10560,English,Original
333348,English,Original
20483,English,Original
321697,English,Original
38665,English,Original
2575,English,Original
11644,English,Original
146227,English,Original
68924,English,Original
253235,English,Original
10068,English,Original
848,English,Original
522,English,Original
130150,English,Original
13809,English,Original
33870,English,Original
245703,English,Original
127560,English,Original
10017,English,Original
11468,English,Original
193613,English,Original
17436,English,Original
43434,English,Original
8408,English,Original
9626,English,Original
75638,English,Original
8363,English,Original
8328,English,Original
10982,English,Original
205,English,Original
1620,English,Original
175541,English,Original
241254,English,Original
679,English,Original
11113,English,Original
3597,English,Original
193893,English,Original
9675,English,Original
9988,English,Original
948,English,Original
146304,English,Original
7516,English,Original
41439,English,Original
9429,English,Original
38117,English,Original
9792,English,Original
13960,English,Original
114150,English,Original
26602,English,Original
26390,English,Original
27759,English,Original
109428,English,Original
23049,English,Original
9310,English,Original
11411,English,Original
7304,English,Original
1491,English,Original
2989,English,Original
10629,English,Original
255343,English,Original
4723,English,Original
25763,English,Original
79694,English,Original
18615,English,Original
10673,English,Original
4584,English,Original
2977,English,Original
10760,English,Original
11093,English,Original
207,English,Original
8467,English,Original
639,English,Original
24226,English,Original
9285,English,Original
74643,English,Original
13788,English,Original
83666,English,Original
318850,English,Original
16161,English,Original
49950,English,Original
10956,English,Original
9594,English,Original
4638,English,Original
13972,English,Original
5038,English,Original
10571,English,Original
19994,English,Original
25166,English,Original
12120,English,Original
9800,English,Original
1090,English,Original
18475,English,Original
9781,English,Original
8009,English,Original
3877,English,Original
8854,English,Original
152599,English,Original
68727,English,Original
12657,English,Original
34647,English,Original
28178,English,Original
264656,English,Original
18777,English,Original
90,English,Original
771,English,Original
9576,English,Original
744,English,Original
14,English,Original
45269,English,Original
9493,English,Original
22556,English,Original
873,English,Original
205596,English,Original
16769,English,Original
33217,English,Original
132232,English,Original
11153,English,Original
208134,English,Original
1165,English,Original
4011,English,Original
17202,English,Original
65086,English,Original
10053,English,Original
11870,English,Original
11778,English,Original
586,English,Original
18736,English,Original
134411,English,Original
287903,English,Original
9276,English,Original
2142,English,Original
11397,English,Original
77016,English,Original
11478,English,Original
266856,English,Original
10564,English,Original
947,English,Original
24150,English,Original
228970,English,Original
18405,English,Original
6961,English,Original
11442,English,Original
2493,English,Original
14047,English,Original
64690,English,Original
11132,English,Original
17127,English,Original
1562,English,Original
232679,English,Original
17880,English,Original
14736,English,Original
23706,English,Original
9100,English,Original
116,English,Original
1245,English,Original
4995,English,Original
14012,English,Original
12212,English,Original
8975,English,Original
342521,English,Original
45272,English,Original
9424,English,Original
97367,English,Original
254904,English,Original
12162,English,Original
11495,English,Original
64689,English,Original
157849,English,Original
37003,English,Original
12211,English,Original
51828,English,Original
22798,English,Original
7501,English,Original
97430,English,Original
12257,English,Original
14024,English,Original
115,English,Original
7874,English,Original
4911,English,Original
1988,English,Original
16222,English,Original
9557,English,Original
8321,English,Original
10186,English,Original
25704,English,Original
133694,English,Original
19265,English,Original
36047,English,Original
8053,English,Original
5236,English,Original
6552,English,Original
1018,English,Original
42188,English,Original
6687,English,Original
8461,English,Original
400,English,Original
23759,English,Original
24206,English,Original
10185,English,Original
31668,English,Original
13501,English,Original
172391,English,Original
137,English,Original
264999,English,Original
454,English,Original
33,English,Original
12405,English,Original
10998,English,Original
114,English,Original
2604,English,Original
864,English,Original
14435,English,Original
1931,English,Original
691,English,Original
9877,English,Original
12227,English,Original
71688,English,Original
8291,English,Original
13950,English,Original
12158,English,Original
11586,English,Original
12403,English,Original
34563,English,Original
10368,English,Original
14434,English,Original
11470,English,Original
24940,English,Original
82679,English,Original
1440,English,Original
18041,English,Original
87729,English,Original
44754,English,Original
43949,English,Original
142,English,Original
10712,English,Original
243938,English,Original
10876,English,Original
86838,English,Original
97370,English,Original
801,English,Original
70829,English,Original
54518,English,Original
44214,English,Original
240,English,Original
9816,English,Original
10131,English,Original
339984,English,Original
8859,English,Original
11967,English,Original
239563,English,Original
222899,English,Original
4951,English,Original
332567,English,Original
1954,English,Original
22345,English,Original
9448,English,Original
11186,English,Original
136835,English,Original
5876,English,Original
264660,English,Original
492,English,Original
238603,English,Original
10691,English,Original
1251,English,Original
5172,English,Original
58680,English,Original
264644,English,Original
11592,English,Original
16406,English,Original
3682,English,Original
107811,English,Original
144340,English,Original
28211,English,Original
47502,English,Original
9950,English,Original
84892,English,Original
24227,English,Original
9672,English,Original
157544,English,Original
59678,English,Original
79777,English,Original
158011,English,Original
8952,English,Original
13435,English,Original
319,English,Original
9504,English,Original
26688,English,Original
6615,English,Original
14574,English,Original
16,English,Original
21612,English,Original
36691,English,Original
23631,English,Original
45324,English,Original
12144,English,Original
56601,English,Original
9552,English,Original
578,English,Original
2105,English,Original
10136,English,Original
67660,English,Original
10611,English,Original
154,English,Original
3049,English,Original
860,English,Original
9281,English,Original
75674,English,Original
9762,English,Original
184,English,Original
13335,English,Original
76726,English,Original
10269,English,Original
36819,English,Original
17130,English,Original
57214,English,Original
11202,English,Original
9357,English,Original
13812,English,Original
9030,English,Original
19084,English,Original
8386,English,Original
1360,English,Original
101267,English,Original
222935,English,Original
10220,English,Original
31915,English,Original
11601,English,Original
205220,English,Original
14191,English,Original
286565,English,Original
129670,English,Original
34549,English,Original
57157,English,Original
1948,English,Original
46889,English,Original
60599,English,Original
227719,English,Original
12088,English,Original
14799,English,Original
7510,English,Original
31246,English,Original
61752,English,Original
10944,English,Original
10362,English,Original
86825,English,Original
38448,English,Original
50601,English,Original
236751,English,Original
107,English,Original
8913,English,Original
927,English,Original
11,English,Original
291870,English,Original
907,English,Original
45317,English,Original
12094,English,Original
10377,English,Original
249164,English,Original
9942,English,Original
1817,English,Original
10229,English,Original
687,English,Original
796,English,Original
22804,English,Original
10156,English,Original
12837,English,Original
17708,English,Original
13937,English,Original
28932,English,Original
31909,English,Original
167073,English,Original
3175,English,Original
14369,English,Original
16888,English,Original
121826,English,Original
10646,English,Original
12149,English,Original
304357,English,Original
20009,English,Original
1587,English,Original
30973,English,Original
63020,English,Original
86829,English,Original
13888,English,Original
42345,English,Original
11917,English,Original
24137,English,Original
62,English,Original
601,English,Original
13067,English,Original
88641,English,Original
96399,English,Original
489,English,Original
214,English,Original
10890,English,Original
1588,English,Original
316727,English,Original
10314,English,Original
663,English,Original
11804,English,Original
16781,English,Original
11873,English,Original
9289,English,Original
10414,English,Original
1970,English,Original
9614,English,Original
8922,English,Original
1648,English,Original
17917,English,Original
74534,English,Original
19405,English,Original
9355,English,Original
10999,English,Original
321258,English,Original
44040,English,Original
10426,English,Original
280092,English,Original
13938,English,Original
10163,English,Original
12182,English,Original
1832,English,Original
15301,English,Original
10135,English,Original
26352,English,Original
20616,English,Original
9794,English,Original
15037,English,Original
227,English,Original
294272,English,Original
11336,English,Original
283445,English,Original
88036,English,Original
22824,English,Original
11545,English,Original
42684,English,Original
268238,English,Original
41823,English,Original
9362,English,Original
9902,English,Original
14729,English,Original
9455,English,Original
103731,English,Original
10090,English,Original
75900,English,Original
9515,English,Original
328425,English,Original
1542,English,Original
10490,English,Original
87093,English,Original
10029,English,Original
11507,English,Original
37931,English,Original
87818,English,Original
88005,English,Original
73,English,Original
14283,English,Original
209403,English,Original
7942,English,Original
73247,English,Original
253331,English,Original
9952,English,Original
256924,English,Original
82532,English,Original
2088,English,Original
10388,English,Original
1640,English,Original
25520,English,Original
329440,English,Original
47890,English,Original
252512,English,Original
55720,English,Original
29076,English,Original
68812,English,Original
73567,English,Original
41479,English,Original
1989,English,Original
12779,English,Original
13191,English,Original
101173,English,Original
20178,English,Original
78149,English,Original
245846,English,Original
25186,English,Original
78383,English,Original
16614,English,Original
9700,English,Original
10471,English,Original
667,English,Original
10306,English,Original
11576,English,Original
348,English,Original
30497,English,Original
27586,English,Original
14811,English,Original
660,English,Original
9400,English,Original
16162,English,Original
10585,English,Original
2359,English,Original
238636,English,Original
11282,English,Original
14181,English,Original
1621,English,Original
9656,English,Original
1619,English,Original
9685,English,Original
14425,English,Original
15568,English,Original
67675,English,Original
39806,English,Original
15699,English,Original
17926,English,Original
9671,English,Original
13483,English,Original
1547,English,Original
25196,English,Original
16323,English,Original
175528,English,Original
8069,English,Original
16727,English,Original
272693,English,Original
10696,English,Original
29963,English,Original
26022,English,Original
152747,English,Original
62676,English,Original
1116,English,Original
11620,English,Original
680,English,Original
242582,English,Original
11217,English,Original
15121,English,Original
2619,English,Original
773,English,Original
235,English,Original
170,English,Original
10734,English,Original
37964,English,Original
40807,English,Original
225565,English,Original
668,English,Original
11596,English,Original
14429,English,Original
13751,English,Original
9490,English,Original
14536,English,Original
1359,English,Original
9962,English,Original
22821,English,Original
37735,English,Original
10873,English,Original
51588,English,Original
291270,English,Original
44009,English,Original
13154,English,Original
43923,English,Original
46138,English,Original
26306,English,Original
198277,English,Original
7870,English,Original
13072,English,Original
10288,English,Original
44147,English,Original
13197,English,Original
251321,English,Original
10425,English,Original
302,English,Original
403,English,Original
9388,English,Original
1691,English,Original
24684,English,Original
2610,English,Original
11022,English,Original
34341,English,Original
36046,English,Original
12569,English,Original
73873,English,Original
301365,English,Original
25941,English,Original
7326,English,Original
681,English,Original
238,English,Original
535,English,Original
19913,English,Original
713,English,Original
77930,English,Original
253,English,Original
57119,English,Original
3291,English,Original
398,English,Original
8068,English,Original
10803,English,Original
682,English,Original
10117,English,Original
79316,English,Original
2074,English,Original
308639,English,Original
22314,English,Original
2662,English,Original
12573,English,Original
241771,English,Original
11051,English,Original
14578,English,Original
13006,English,Original
16651,English,Original
14112,English,Original
71859,English,Original
33676,English,Original
30128,English,Original
44835,English,Original
306745,English,Original
47088,English,Original
27004,English,Original
8374,English,Original
13001,English,Original
9571,English,Original
82505,English,Original
250546,English,Original
38415,English,Original
650,English,Original
16620,English,Original
11033,English,Original
9430,English,Original
8998,English,Original
10514,English,Original
76025,English,Original
4836,English,Original
14631,English,Original
87499,English,Original
18923,English,Original
28089,English,Original
218,English,Original
10925,English,Original
2293,English,Original
621,English,Original
792,English,Original
1777,English,Original
642,English,Original
433,English,Original
1725,English,Original
11977,English,Original
16158,English,Original
629,English,Original
10160,English,Original
11452,English,Original
12163,English,Original
32275,English,Original
1103,English,Original
14144,English,Original
13370,English,Original
10215,English,Original
25066,English,Original
1523,English,Original
11361,English,Original
92591,English,Original
57612,English,Original
15256,English,Original
83686,English,Original
28053,English,Original
67913,English,Original
13991,English,Original
1443,English,Original
231576,English,Original
16172,English,Original
15797,English,Original
13537,English,Original
20794,English,Original
576,English,Original
13990,English,Original
27549,English,Original
59728,English,Original
58882,English,Original
13827,English,Original
97614,English,Original
837,English,Original
244783,English,Original
3482,English,Original
455,English,Original
14351,English,Original
9277,English,Original
9443,English,Original
11901,English,Original
33155,English,Original
321,English,Original
4997,English,Original
925,English,Original
230266,English,Original
215,English,Original
333371,English,Original
9012,English,Original
345911,English,Original
72571,English,Original
242512,English,Original
10072,English,Original
82990,English,Original
29912,English,Original
11843,English,Original
11284,English,Original
504,English,Original
173,English,Original
227348,English,Original
1955,English,Original
152532,English,Original
243940,English,Original
77,English,Original
157547,English,Original
2295,English,Original
71,English,Original
147773,English,Original
24266,English,Original
59968,English,Original
323677,English,Original
256274,English,Original
284293,English,Original
24973,English,Original
21610,English,Original
10283,English,Original
8346,English,Original
122081,English,Original
10987,English,Original
747,English,Original
26748,English,Original
11357,English,Original
14854,English,Original
50357,English,Original
13090,English,Original
192141,English,Original
29996,English,Original
351819,English,Original
22649,English,Original
17339,English,Original
15745,English,Original
17431,English,Original
78394,English,Original
10217,English,Original
13996,English,Original
1024,English,Original
343795,English,Original
45658,English,Original
16148,English,Original
4553,English,Original
245916,English,Original
27585,English,Original
1415,English,Original
313922,English,Original
199933,English,Original
13685,English,Original
46838,English,Original
298312,English,Original
11600,English,Original
290825,English,Original
12498,English,Original
77949,English,Original
1690,English,Original
64720,English,Original
11404,English,Original
16337,English,Original
11577,English,Original
77987,English,Original
9336,English,Original
5689,English,Original
712,English,Original
13342,English,Original
10339,English,Original
1429,English,Original
9303,English,Original
641,English,Original
252680,English,Original
141,English,Original
39800,English,Original
36419,English,Original
510,English,Original
116613,English,Original
1088,English,Original
11386,English,Original
10246,English,Original
10331,English,Original
153,English,Original
703,English,Original
27191,English,Original
1365,English,Original
287424,English,Original
451,English,Original
241251,English,Original
40494,English,Original
39781,English,Original
8337,English,Original
5925,English,Original
146203,English,Original
85350,English,Original
512,English,Original
13408,English,Original
47816,English,Original
11536,English,Original
2370,English,Original
9809,English,Original
5,English,Original
11013,English,Original
10132,English,Original
8141,English,Original
48572,English,Original
14517,English,Original
157847,English,Original
25719,English,Original
48309,English,Original
44945,English,Original
111190,English,Original
52015,English,Original
60422,English,Original
81390,English,Original
22301,English,Original
874,English,Original
10774,English,Original
770,English,Original
29715,English,Original
25209,English,Original
37495,English,Original
34769,English,Original
35032,English,Original
8618,English,Original
3116,English,Original
9427,English,Original
813,English,Original
10634,English,Original
9516,English,Original
16288,English,Original
23330,English,Original
18900,English,Original
27029,English,Original
26268,English,Original
573,English,Original
310131,English,Original
11363,English,Original
3033,English,Original
765,English,Original
14256,English,Original
12535,English,Original
50839,English,Original
13973,English,Original
244786,English,Original
11129,English,Original
301748,English,Original
108346,English,Original
805,English,Original
11697,English,Original
55347,English,Original
8469,English,Original
658,English,Original
1585,English,Original
627,English,Original
41436,English,Original
1430,English,Original
10014,English,Original
11257,English,Original
158015,English,Original
82507,English,Original
20337,English,Original
261,English,Original
1685,English,Original
20737,English,Original
10225,English,Original
826,English,Original
34086,English,Original
5854,English,Original
284,English,Original
10285,English,Original
5780,English,Original
292,English,Original
22013,English,Original
821,English,Original
3089,English,Original
132344,English,Original
15158,English,Original
44634,English,Original
10557,English,Original
28005,English,Original
252,English,Original
18892,English,Original
549,English,Original
10683,English,Original
246403,English,Original
49010,English,Original
24469,English,Original
84174,English,Original
38541,English,Original
234212,English,Original
26039,English,Original
248,English,Original
43942,English,Original
10476,English,Original
239,English,Original
10281,English,Original
630,English,Original
3034,English,Original
13025,English,Original
17264,English,Original
15875,English,Original
43306,English,Original
11072,English,Original
9730,English,Original
26371,English,Original
291,English,Original
872,English,Original
139038,English,Original
10676,English,Original
1687,English,Original
24748,English,Original
401,English,Original
76,English,Original
84329,English,Original
157386,English,Original
46849,English,Original
20764,English,Original
45132,English,Original
49471,English,Original
7512,English,Original
11798,English,Original
